playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
mcenawi01,1975,NLCS,CIN,NL,0,0,1,0,0,0,0,4,1,1,0,0,1,0.200,6.75,0,0,0,0,5,0,1,0,0,0
mcenawi01,1975,WS,CIN,NL,0,0,5,0,0,0,1,20,3,2,0,2,5,0.150,2.70,1,0,0,0,23,2,2,0,1,0
moretro01,1975,ALCS,BOS,AL,1,0,1,0,0,0,0,3,1,0,0,1,0,0.250,0.00,0,0,0,0,5,0,0,0,0,0
moretro01,1975,WS,BOS,AL,0,0,3,0,0,0,0,5,2,0,0,3,1,0.286,0.00,1,0,0,0,10,1,0,0,0,0
nolanga01,1975,NLCS,CIN,NL,0,0,1,1,0,0,0,18,5,2,1,0,5,0.217,3.00,0,0,0,0,23,0,2,0,0,0
nolanga01,1975,WS,CIN,NL,0,0,2,2,0,0,0,18,6,4,2,1,2,0.261,6.00,0,0,0,0,24,0,4,0,0,0
normafr01,1975,NLCS,CIN,NL,1,0,1,1,0,0,0,18,4,1,0,5,4,0.200,1.50,0,1,0,0,25,0,1,0,0,2
normafr01,1975,WS,CIN,NL,0,1,2,1,0,0,0,12,8,4,0,3,2,0.421,9.00,1,1,0,0,22,0,4,0,0,1
poledi01,1975,WS,BOS,AL,0,0,1,0,0,0,0,0,0,1,0,2,0,,inf,0,0,0,0,2,0,1,0,0,0
reussje01,1975,NLCS,PIT,NL,0,1,1,1,0,0,0,8,4,4,0,4,1,0.333,13.50,0,0,0,0,16,0,4,0,0,0
rookeji01,1975,NLCS,PIT,NL,0,1,1,1,0,0,0,12,7,4,1,0,4,0.389,9.00,0,0,0,0,19,0,4,0,1,0
seguidi01,1975,WS,BOS,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.000,0.00,0,0,0,0,3,1,0,0,1,0
tekulke01,1975,NLCS,PIT,NL,0,0,2,0,0,0,0,4,3,1,0,1,2,0.429,6.75,0,0,0,0,8,1,1,0,0,0
tiantlu01,1975,ALCS,BOS,AL,1,0,1,1,1,0,0,27,3,0,0,3,8,0.094,0.00,0,0,0,0,35,0,1,0,0,0
tiantlu01,1975,WS,BOS,AL,2,0,3,3,2,1,0,75,25,10,1,8,12,0.255,3.60,2,0,0,1,107,0,10,1,0,0
toddji01,1975,ALCS,OAK,AL,0,0,3,0,0,0,0,3,3,0,0,0,0,0.600,0.00,0,0,0,0,5,0,1,0,0,1
willoji01,1975,WS,BOS,AL,0,1,3,0,0,0,0,19,3,0,0,0,2,0.143,0.00,0,0,1,0,22,0,1,0,0,0
wiseri01,1975,ALCS,BOS,AL,1,0,1,1,0,0,0,22,6,2,0,3,2,0.214,2.45,0,0,0,0,31,0,3,0,0,0
wiseri01,1975,WS,BOS,AL,1,0,2,1,0,0,0,16,6,5,3,2,2,0.273,8.44,0,0,0,0,24,1,5,0,0,0
alexado01,1976,WS,NYA,AL,0,1,1,1,0,0,0,18,9,5,1,2,1,0.409,7.50,0,0,0,0,25,0,5,0,1,2
billija01,1976,WS,CIN,NL,1,0,1,0,0,0,0,8,0,0,0,0,1,0.000,0.00,0,0,0,0,8,1,0,0,0,0
birddo01,1976,ALCS,KCA,AL,1,0,1,0,0,0,0,14,4,1,0,0,1,0.250,1.93,0,0,0,0,16,0,1,0,0,1
borbope01,1976,NLCS,CIN,NL,0,0,2,0,0,0,1,13,4,0,0,1,1,0.250,0.00,0,0,0,0,17,1,0,0,0,0
borbope01,1976,WS,CIN,NL,0,0,1,0,0,0,0,5,0,0,0,0,0,0.000,0.00,0,0,0,0,5,1,0,0,0,0
carltst01,1976,NLCS,PHI,NL,0,1,1,1,0,0,0,21,8,4,1,5,6,0.286,5.14,0,0,0,0,34,0,5,0,1,0
eastwra01,1976,NLCS,CIN,NL,1,0,2,0,0,0,0,9,7,4,0,2,1,0.438,12.00,1,2,0,0,19,2,5,0,1,0
ellisdo01,1976,ALCS,NYA,AL,1,0,1,1,0,0,0,24,6,3,0,2,5,0.240,3.38,0,0,1,0,29,0,3,0,1,2
ellisdo01,1976,WS,NYA,AL,0,1,1,1,0,0,0,10,7,4,1,0,1,0.438,10.80,0,0,0,0,16,0,4,0,0,1
figueed01,1976,ALCS,NYA,AL,0,1,2,2,0,0,0,37,14,8,1,2,5,0.286,5.84,0,0,0,0,52,0,8,0,1,1
figueed01,1976,WS,NYA,AL,0,1,1,1,0,0,0,24,6,5,1,5,2,0.222,5.62,0,1,0,0,32,0,5,0,0,0
garbege01,1976,NLCS,PHI,NL,0,1,2,0,0,0,0,2,2,1,0,1,0,0.400,13.50,1,0,0,0,6,0,2,0,0,0
gulledo01,1976,NLCS,CIN,NL,1,0,1,1,0,0,0,24,2,1,0,3,4,0.083,1.12,0,0,0,0,28,0,1,0,1,0
gulledo01,1976,WS,CIN,NL,1,0,1,1,0,0,0,22,5,1,0,3,4,0.208,1.23,0,0,1,0,29,0,1,0,1,2
gurala01,1976,ALCS,KCA,AL,0,1,2,2,0,0,0,32,18,5,1,1,4,0.367,4.22,0,0,0,0,50,0,6,0,0,1
hallto01,1976,ALCS,KCA,AL,0,0,1,0,0,0,0,1,1,0,0,0,0,0.500,0.00,0,0,0,0,2,0,0,0,0,0
hasslan01,1976,ALCS,KCA,AL,0,1,2,1,0,0,0,22,8,5,1,6,4,0.308,6.14,0,0,0,0,34,0,6,2,0,0
hunteca01,1976,ALCS,NYA,AL,1,1,2,2,1,0,0,36,10,6,0,1,5,0.227,4.50,0,0,0,0,45,0,6,0,0,0
hunteca01,1976,WS,NYA,AL,0,1,1,1,1,0,0,26,10,3,0,4,5,0.286,3.12,1,0,0,0,40,0,4,0,1,0
jacksgr01,1976,ALCS,NYA,AL,0,0,2,0,0,0,0,10,4,3,1,1,3,0.286,8.10,0,0,0,0,15,1,3,0,0,0
jacksgr01,1976,WS,NYA,AL,0,0,1,0,0,0,0,11,4,2,0,0,3,0.286,4.91,0,0,0,0,14,0,2,0,0,0
kaatji01,1976,NLCS,PHI,NL,0,0,1,1,0,0,0,18,2,2,0,2,1,0.105,3.00,0,0,0,0,21,0,2,0,0,1
leonade01,1976,ALCS,KCA,AL,0,0,2,2,0,0,0,7,9,5,0,2,0,0.643,19.29,0,0,0,0,16,0,5,0,0,2
littema01,1976,ALCS,KCA,AL,0,1,3,0,0,0,0,14,4,1,1,1,3,0.222,1.93,0,0,0,0,19,3,1,0,0,0
lonboji01,1976,NLCS,PHI,NL,0,1,1,1,0,0,0,16,2,1,0,2,2,0.111,1.69,0,0,0,0,20,0,3,0,0,0
lylesp01,1976,ALCS,NYA,AL,0,0,1,0,0,0,1,3,0,0,0,1,0,0.000,0.00,0,0,0,0,4,1,0,0,0,0
lylesp01,1976,WS,NYA,AL,0,0,2,0,0,0,0,8,1,0,0,0,3,0.100,0.00,0,1,0,0,10,2,0,0,0,0
mcenawi01,1976,WS,CIN,NL,0,0,2,0,0,0,2,14,2,0,0,1,2,0.118,0.00,0,0,0,0,18,2,0,0,0,0
mcgratu01,1976,NLCS,PHI,NL,0,0,2,0,0,0,0,7,4,3,0,1,5,0.364,11.57,0,2,0,0,12,1,3,0,0,0
mingost01,1976,ALCS,KCA,AL,0,0,3,0,0,0,1,10,4,1,1,0,1,0.286,2.70,0,0,0,0,14,2,1,0,0,0
nolanga01,1976,NLCS,CIN,NL,0,0,1,1,0,0,0,17,6,1,0,2,1,0.273,1.59,0,0,0,0,24,0,1,0,0,1
nolanga01,1976,WS,CIN,NL,1,0,1,1,0,0,0,20,8,2,0,1,1,0.276,2.70,0,0,0,0,30,0,2,0,0,0
normafr01,1976,WS,CIN,NL,0,0,1,1,0,0,0,19,9,3,0,2,2,0.333,4.26,0,0,0,0,29,0,3,0,0,1
pattima01,1976,ALCS,KCA,AL,0,0,2,0,0,0,0,1,0,1,0,1,0,0.000,27.00,1,0,0,0,2,0,1,0,0,0
reedro01,1976,NLCS,PHI,NL,0,0,2,0,0,0,0,14,6,4,2,2,2,0.353,7.71,1,0,0,0,21,1,4,0,2,0
sarmima01,1976,NLCS,CIN,NL,0,0,1,0,0,0,0,3,2,2,0,1,0,0.500,18.00,0,0,0,0,6,0,2,1,0,0
splitpa01,1976,ALCS,KCA,AL,1,0,2,0,0,0,0,28,7,2,0,5,2,0.206,1.93,0,0,0,0,40,0,2,0,1,0
tidrodi01,1976,ALCS,NYA,AL,1,0,3,0,0,0,0,22,6,3,0,4,0,0.222,3.68,0,0,0,0,33,2,4,0,2,0
tidrodi01,1976,WS,NYA,AL,0,0,2,0,0,0,0,7,5,2,1,1,1,0.500,7.71,1,0,0,0,11,1,2,0,0,2
underto01,1976,NLCS,PHI,NL,0,0,1,0,0,0,0,1,1,0,0,2,0,1.000,0.00,1,0,0,0,4,1,0,1,0,0
zachrpa01,1976,NLCS,CIN,NL,1,0,1,1,0,0,0,15,6,2,1,3,3,0.333,3.60,0,0,0,0,23,0,2,2,0,1
zachrpa01,1976,WS,CIN,NL,1,0,1,1,0,0,0,20,6,2,1,5,6,0.240,2.70,0,0,0,0,30,0,2,0,0,0
birddo01,1977,ALCS,KCA,AL,0,0,3,0,0,0,0,6,4,0,0,0,1,0.500,0.00,0,0,0,0,9,2,0,0,1,1
brusswa01,1977,NLCS,PHI,NL,0,0,2,0,0,0,0,8,2,1,0,1,2,0.222,3.38,1,0,0,0,10,1,1,0,0,0
carltst01,1977,NLCS,PHI,NL,0,1,2,2,0,0,0,35,13,9,2,8,6,0.283,6.94,0,1,0,1,54,0,9,0,0,2
chrisla01,1977,NLCS,PHI,NL,0,0,1,1,0,0,0,10,7,3,0,0,2,0.438,8.10,0,0,0,0,16,0,3,0,0,0
clayke01,1977,WS,NYA,AL,0,0,2,0,0,0,0,11,2,1,0,1,0,0.167,2.45,0,0,0,0,14,0,1,0,1,0
figueed01,1977,ALCS,NYA,AL,0,0,1,1,0,0,0,10,5,4,0,2,3,0.357,10.80,0,0,0,0,17,0,4,0,1,0
garbege01,1977,NLCS,PHI,NL,1,1,3,0,0,0,0,16,4,2,0,0,3,0.200,3.38,0,0,0,0,20,2,3,0,0,0
garmami01,1977,NLCS,LAN,NL,0,0,2,0,0,0,1,4,0,0,0,0,1,0.000,0.00,0,0,1,0,5,1,0,0,0,0
garmami01,1977,WS,LAN,NL,0,0,2,0,0,0,0,12,2,0,0,1,3,0.154,0.00,0,0,0,0,14,1,0,0,0,1
guidrro01,1977,ALCS,NYA,AL,1,0,2,2,1,0,0,34,9,5,0,3,8,0.220,3.97,0,0,0,0,45,0,5,0,1,0
guidrro01,1977,WS,NYA,AL,1,0,1,1,1,0,0,27,4,2,1,3,7,0.133,2.00,0,0,0,0,33,0,2,0,0,0
gulledo01,1977,ALCS,NYA,AL,0,1,1,1,0,0,0,6,4,4,1,2,0,0.444,18.00,0,0,0,0,11,0,4,0,0,0
gulledo01,1977,WS,NYA,AL,0,1,2,2,0,0,0,38,13,9,1,7,10,0.265,6.39,0,0,1,0,58,0,10,0,1,0
gurala01,1977,ALCS,KCA,AL,0,1,2,1,0,0,0,6,7,4,0,1,2,0.538,18.00,0,0,0,0,14,0,5,0,0,0
hasslan01,1977,ALCS,KCA,AL,0,1,1,1,0,0,0,17,5,3,1,0,3,0.227,4.76,0,0,0,1,22,0,3,0,0,0
hootobu01,1977,NLCS,LAN,NL,0,0,1,1,0,0,0,5,2,3,0,4,1,0.286,16.20,0,0,0,0,11,0,3,0,0,0
hootobu01,1977,WS,LAN,NL,1,1,2,2,1,0,0,36,8,5,2,2,9,0.186,3.75,0,0,0,0,45,0,5,0,0,1
houghch01,1977,NLCS,LAN,NL,0,0,1,0,0,0,0,6,2,1,0,0,3,0.286,4.50,0,0,0,0,8,0,1,1,0,0
houghch01,1977,WS,LAN,NL,0,0,2,0,0,0,0,15,3,1,1,0,5,0.167,1.80,0,0,0,0,18,2,1,0,0,0
hunteca01,1977,WS,NYA,AL,0,1,2,1,0,0,0,13,6,5,3,0,1,0.316,10.38,0,0,0,0,19,1,5,0,0,0
johnto01,1977,NLCS,LAN,NL,1,0,2,2,1,0,0,41,11,1,1,5,11,0.208,0.66,0,0,2,0,60,0,5,0,0,1
johnto01,1977,WS,LAN,NL,0,1,1,1,0,0,0,18,9,4,0,3,7,0.360,6.00,0,0,1,0,30,0,5,1,0,1
leonade01,1977,ALCS,KCA,AL,1,1,2,1,1,0,0,27,5,3,0,2,4,0.156,3.00,0,0,0,0,34,0,4,0,0,0
littema01,1977,ALCS,KCA,AL,0,0,2,0,0,0,0,9,5,1,0,3,1,0.357,3.00,2,0,0,0,18,1,3,0,1,0
lonboji01,1977,NLCS,PHI,NL,0,1,1,1,0,0,0,12,5,5,1,1,1,0.312,11.25,1,0,0,0,18,0,5,1,0,0
lylesp01,1977,ALCS,NYA,AL,2,0,4,0,0,0,0,28,7,1,0,0,3,0.226,0.96,0,0,0,0,32,4,1,1,0,2
lylesp01,1977,WS,NYA,AL,1,0,2,0,0,0,0,14,2,1,1,0,2,0.125,1.93,0,0,0,0,16,2,1,0,0,0
mcgratu01,1977,NLCS,PHI,NL,0,0,2,0,0,0,1,9,1,0,0,2,3,0.100,0.00,1,0,0,0,12,1,0,0,0,0
mingost01,1977,ALCS,KCA,AL,0,0,3,0,0,0,0,4,0,0,0,0,1,0.000,0.00,0,1,0,0,4,1,0,0,0,0
pattima01,1977,ALCS,KCA,AL,0,0,1,0,0,0,0,18,6,1,0,0,0,0.261,1.50,0,0,0,0,24,0,2,1,0,0
raudo01,1977,NLCS,LAN,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.000,0.00,0,0,0,0,3,0,0,0,0,0
raudo01,1977,WS,LAN,NL,0,1,2,1,0,0,0,7,4,3,0,0,1,0.400,11.57,0,0,0,0,10,0,3,0,0,1
rautzla01,1977,NLCS,LAN,NL,1,0,1,0,0,0,0,1,0,0,0,0,0,0.000,0.00,0,0,0,0,1,0,0,0,0,0
rautzla01,1977,WS,LAN,NL,0,0,1,0,0,0,0,1,0,0,0,2,0,0.000,0.00,0,0,0,0,3,0,0,0,0,0
reedro01,1977,NLCS,PHI,NL,0,0,3,0,0,0,0,15,3,1,0,2,5,0.188,1.80,1,0,0,0,19,0,1,1,0,0
rhoderi01,1977,NLCS,LAN,NL,0,0,1,0,0,0,0,13,2,0,0,2,0,0.133,0.00,0,0,0,0,17,0,0,0,0,0
rhoderi01,1977,WS,LAN,NL,0,1,2,0,0,0,0,21,4,2,1,1,5,0.167,2.57,1,0,0,0,26,1,2,1,0,0
sosael01,1977,NLCS,LAN,NL,0,1,2,0,0,0,0,8,5,3,0,0,0,0.385,10.12,0,0,0,1,14,1,4,1,0,0
sosael01,1977,WS,LAN,NL,0,0,2,0,0,0,0,7,3,3,1,1,1,0.333,11.57,0,0,0,0,11,0,3,0,1,0
splitpa01,1977,ALCS,KCA,AL,1,0,2,2,0,0,0,45,14,4,1,3,4,0.237,2.40,0,0,0,0,62,0,4,0,0,0
suttodo01,1977,NLCS,LAN,NL,1,0,1,1,1,0,0,27,9,1,1,0,4,0.257,1.00,0,0,0,0,35,0,1,0,0,2
suttodo01,1977,WS,LAN,NL,1,0,2,2,1,0,0,48,17,7,3,1,6,0.274,3.94,0,0,1,0,66,0,7,2,0,0
tidrodi01,1977,ALCS,NYA,AL,0,0,2,0,0,0,0,21,6,3,2,3,3,0.222,3.86,0,0,0,0,30,0,3,0,0,0
tidrodi01,1977,WS,NYA,AL,0,0,2,0,0,0,0,11,5,2,1,0,1,0.357,4.91,0,0,0,0,14,0,2,0,0,0
torremi01,1977,ALCS,NYA,AL,0,1,2,1,0,0,0,33,11,5,0,5,5,0.268,4.09,0,0,0,0,47,0,5,1,0,0
torremi01,1977,WS,NYA,AL,2,0,2,2,2,0,0,54,16,5,2,5,15,0.235,2.50,0,0,0,0,73,0,7,0,0,2
beattji01,1978,ALCS,NYA,AL,1,0,1,1,0,0,0,16,2,1,0,5,3,0.111,1.69,0,0,0,0,23,0,1,0,0,0
beattji01,1978,WS,NYA,AL,1,0,1,1,1,0,0,27,9,2,0,4,8,0.265,2.00,0,0,0,0,38,0,2,0,0,1
birddo01,1978,ALCS,KCA,AL,0,1,2,0,0,0,0,3,2,1,1,0,1,0.333,9.00,0,0,0,0,6,1,1,0,0,0
brusswa01,1978,NLCS,PHI,NL,0,0,3,0,0,0,0,8,2,0,0,1,0,0.222,0.00,1,0,0,0,10,0,0,0,0,1
carltst01,1978,NLCS,PHI,NL,1,0,1,1,1,0,0,27,8,4,1,2,8,0.235,4.00,0,0,0,0,36,0,4,0,0,2
chrisla01,1978,NLCS,PHI,NL,0,1,1,1,0,0,0,13,7,6,2,1,3,0.333,12.46,0,0,0,0,22,0,7,0,0,0
clayke01,1978,ALCS,NYA,AL,0,0,1,0,0,0,1,11,0,0,0,3,2,0.000,0.00,0,0,0,0,14,1,0,0,1,0
clayke01,1978,WS,NYA,AL,0,0,1,0,0,0,0,7,4,3,1,2,2,0.333,11.57,0,1,0,0,14,0,4,0,0,0
eastwra01,1978,NLCS,PHI,NL,0,0,1,0,0,0,0,3,3,1,1,0,1,0.500,9.00,0,0,1,0,7,0,1,0,0,0
figueed01,1978,ALCS,NYA,AL,0,1,1,1,0,0,0,3,5,3,0,0,0,0.625,27.00,0,0,0,0,9,0,5,0,1,0
figueed01,1978,WS,NYA,AL,0,1,2,2,0,0,0,20,9,6,3,5,2,0.333,8.10,0,0,0,0,32,0,6,0,0,1
forstte01,1978,NLCS,LAN,NL,1,0,1,0,0,0,0,3,1,0,0,0,2,0.250,0.00,0,0,0,0,4,1,0,0,0,0
forstte01,1978,WS,LAN,NL,0,0,3,0,0,0,0,12,5,0,0,1,6,0.333,0.00,0,0,1,0,18,1,0,1,0,1
gossari01,1978,ALCS,NYA,AL,1,0,2,0,0,0,1,12,3,2,0,0,3,0.200,4.50,0,0,0,0,15,2,2,0,0,0
gossari01,1978,WS,NYA,AL,1,0,3,0,0,0,0,18,1,0,0,1,4,0.056,0.00,0,0,0,0,19,3,0,0,0,1
guidrro01,1978,ALCS,NYA,AL,1,0,1,1,0,0,0,24,7,1,0,1,7,0.241,1.12,0,0,0,0,30,0,1,0,0,0
guidrro01,1978,WS,NYA,AL,1,0,1,1,1,0,0,27,8,1,0,7,4,0.250,1.00,0,0,0,0,39,0,1,0,0,2
gurala01,1978,ALCS,KCA,AL,1,0,1,1,0,0,0,19,8,2,0,2,2,0.308,2.84,0,0,0,0,28,0,2,0,0,2
hootobu01,1978,NLCS,LAN,NL,0,0,1,1,0,0,0,14,10,4,0,0,5,0.455,7.71,0,0,0,0,23,0,4,0,1,1
hootobu01,1978,WS,LAN,NL,1,1,2,2,0,0,0,25,13,6,0,3,6,0.342,6.48,1,1,1,0,42,0,7,0,0,1
houghch01,1978,NLCS,LAN,NL,0,0,1,0,0,0,0,6,1,1,1,0,1,0.143,4.50,0,0,0,0,7,1,1,0,0,0
houghch01,1978,WS,LAN,NL,0,0,2,0,0,0,0,16,10,5,0,2,5,0.370,8.44,0,1,0,0,29,2,5,0,0,0
hraboal01,1978,ALCS,KCA,AL,0,0,3,0,0,0,0,9,3,1,1,0,2,0.250,3.00,0,0,0,0,12,2,1,0,0,0
hunteca01,1978,ALCS,NYA,AL,0,0,1,1,0,0,0,18,7,3,3,3,5,0.304,4.50,0,0,0,0,26,0,3,0,0,0
hunteca01,1978,WS,NYA,AL,1,1,2,2,0,0,0,39,13,6,2,1,5,0.271,4.15,0,0,0,0,50,0,6,1,0,2
johnto01,1978,NLCS,LAN,NL,1,0,1,1,1,1,0,27,4,0,0,2,4,0.143,0.00,0,0,0,0,30,0,0,0,0,3
johnto01,1978,WS,LAN,NL,1,0,2,2,0,0,0,44,14,5,1,4,6,0.246,3.07,0,0,0,0,61,0,8,0,0,1
leonade01,1978,ALCS,KCA,AL,0,2,2,2,1,0,0,36,13,5,2,2,11,0.265,3.75,0,1,0,0,51,0,5,0,0,0
lerchra01,1978,NLCS,PHI,NL,0,0,1,1,0,0,0,16,7,3,2,0,0,0.333,5.06,0,0,0,0,22,0,3,1,0,1
lindbpa01,1978,WS,NYA,AL,0,0,1,0,0,0,0,7,4,3,0,0,1,0.364,11.57,0,0,0,0,11,0,3,0,0,0
lylesp01,1978,ALCS,NYA,AL,0,0,1,0,0,0,0,4,3,2,0,0,0,0.500,13.50,0,0,0,0,7,1,2,1,0,0
mcgratu01,1978,NLCS,PHI,NL,0,1,3,0,0,0,0,17,3,1,1,5,5,0.150,1.59,0,0,0,0,25,3,2,0,0,0
mingost01,1978,ALCS,KCA,AL,0,0,1,0,0,0,0,11,5,3,0,3,0,0.333,7.36,1,0,0,0,18,0,3,0,0,0
pattima01,1978,ALCS,KCA,AL,0,0,1,0,0,0,0,2,2,2,0,0,0,0.500,27.00,0,0,0,0,4,0,2,0,0,0
raudo01,1978,NLCS,LAN,NL,0,0,1,1,0,0,0,15,5,2,1,2,1,0.263,3.60,0,0,0,0,21,0,2,0,0,0
raudo01,1978,WS,LAN,NL,0,0,1,0,0,0,0,6,1,0,0,0,3,0.143,0.00,0,0,0,0,7,1,0,0,0,0
rautzla01,1978,NLCS,LAN,NL,0,0,1,0,0,0,0,4,3,1,0,2,0,0.500,6.75,2,0,0,0,9,0,1,1,0,0
rautzla01,1978,WS,LAN,NL,0,0,2,0,0,0,0,6,4,3,0,0,0,0.444,13.50,0,0,0,0,9,0,3,0,0,1
reedro01,1978,NLCS,PHI,NL,0,0,2,0,0,0,0,12,6,1,0,0,2,0.375,2.25,0,0,0,0,17,0,1,1,0,0
rhoderi01,1978,NLCS,LAN,NL,0,0,1,0,0,0,0,12,2,1,1,1,3,0.143,2.25,1,0,0,0,15,0,1,0,0,0
ruthvdi01,1978,NLCS,PHI,NL,0,1,1,1,0,0,0,14,6,3,1,0,3,0.300,5.79,0,0,0,0,20,0,3,0,0,0
splitpa01,1978,ALCS,KCA,AL,0,0,1,1,0,0,0,22,9,4,1,0,2,0.321,4.91,0,0,0,0,29,0,5,0,1,1
suttodo01,1978,NLCS,LAN,NL,0,1,1,1,0,0,0,17,7,4,1,2,0,0.292,6.35,0,0,0,0,27,0,7,1,0,0
suttodo01,1978,WS,LAN,NL,0,2,2,2,0,0,0,36,17,10,1,4,8,0.327,7.50,0,1,0,0,56,0,10,0,0,0
tidrodi01,1978,ALCS,NYA,AL,0,0,1,0,0,0,0,17,8,3,1,2,1,0.333,4.76,0,0,0,0,26,0,3,0,0,0
tidrodi01,1978,WS,NYA,AL,0,0,2,0,0,0,0,14,4,1,0,0,5,0.235,1.93,0,0,0,0,17,1,1,0,0,0
welchbo01,1978,NLCS,LAN,NL,1,0,1,0,0,0,0,13,2,1,1,0,5,0.125,2.08,0,0,0,0,16,1,1,0,0,0
welchbo01,1978,WS,LAN,NL,0,1,3,0,0,0,1,13,4,3,1,2,6,0.235,6.23,0,0,0,0,19,2,3,0,0,0
aasedo01,1979,ALCS,CAL,AL,1,0,2,0,0,0,0,15,4,1,0,2,6,0.235,1.80,1,0,0,0,20,2,1,0,1,0
bairdo01,1979,NLCS,CIN,NL,0,1,1,0,0,0,0,3,2,1,0,1,0,0.500,9.00,1,0,0,0,6,1,1,1,0,0
barlomi01,1979,ALCS,CAL,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.000,0.00,0,0,0,0,3,1,0,0,0,0
bibbyji01,1979,NLCS,PIT,NL,0,0,1,1,0,0,0,21,4,1,0,4,5,0.182,1.29,0,0,0,0,28,0,1,1,1,0
bibbyji01,1979,WS,PIT,NL,0,0,2,2,0,0,0,31,10,3,1,2,10,0.256,2.61,0,0,0,0,41,0,4,0,0,2
blylebe01,1979,NLCS,PIT,NL,1,0,1,1,1,0,0,27,8,1,1,0,9,0.229,1.00,0,0,0,0,35,0,1,0,0,0
blylebe01,1979,WS,PIT,NL,1,0,2,1,0,0,0,30,8,2,1,3,4,0.216,1.80,0,0,0,0,40,1,2,0,0,2
candejo01,1979,NLCS,PIT,NL,0,0,1,1,0,0,0,21,5,2,1,1,4,0.200,2.57,0,0,0,0,26,0,2,0,0,1
candejo01,1979,WS,PIT,NL,1,1,2,2,0,0,0,27,14,5,1,2,4,0.359,5.00,0,0,0,0,41,0,6,0,0,2
clearma01,1979,ALCS,CAL,AL,0,0,1,0,0,0,0,17,4,3,1,2,3,0.190,4.76,0,1,0,0,23,0,3,0,0,0
flanami01,1979,ALCS,BAL,AL,1,0,1,1,0,0,0,21,6,4,1,1,2,0.222,5.14,0,0,0,0,29,0,6,0,1,0
flanami01,1979,WS,BAL,AL,1,1,3,2,1,0,0,45,18,5,1,2,13,0.286,3.00,0,0,0,0,67,0,7,1,1,0
frostda01,1979,ALCS,CAL,AL,0,1,2,1,0,0,0,13,8,9,0,5,1,0.421,18.69,1,1,0,0,24,0,10,0,0,1
humeto01,1979,NLCS,CIN,NL,0,1,3,0,0,0,0,12,6,3,1,0,2,0.316,6.75,0,0,0,0,19,1,3,0,0,0
jacksgr01,1979,NLCS,PIT,NL,1,0,2,0,0,0,0,6,1,0,0,1,2,0.143,0.00,0,0,0,0,8,0,0,0,0,0
jacksgr01,1979,WS,PIT,NL,1,0,4,0,0,0,0,14,1,0,0,2,2,0.071,0.00,0,0,0,0,16,1,0,0,0,1
kisonbr01,1979,WS,PIT,NL,0,1,1,1,0,0,0,1,3,4,1,2,0,0.600,108.00,0,1,0,0,7,0,5,0,0,0
knappch01,1979,ALCS,CAL,AL,0,1,1,1,0,0,0,7,5,2,0,1,0,0.455,7.71,0,0,0,0,13,0,2,0,1,0
lacosmi01,1979,NLCS,CIN,NL,0,1,1,1,0,0,0,5,1,2,0,4,0,0.200,10.80,0,0,0,0,11,0,2,0,2,0
larocda01,1979,ALCS,CAL,AL,0,0,1,0,0,0,0,4,2,1,0,1,1,0.400,6.75,0,0,0,0,6,0,1,0,0,1
leibrch01,1979,NLCS,CIN,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.000,0.00,0,0,0,1,1,0,0,0,0,0
martide01,1979,ALCS,BAL,AL,0,0,1,1,0,0,0,25,8,3,1,0,4,0.250,3.24,0,0,0,0,32,0,3,0,0,1
martide01,1979,WS,BAL,AL,0,0,2,1,0,0,0,6,6,4,1,0,0,0.667,18.00,0,0,1,0,10,1,4,0,0,2
martiti01,1979,WS,BAL,AL,0,0,3,0,0,0,0,4,3,1,0,0,1,0.429,6.75,0,0,1,0,8,0,1,0,0,0
mcgresc01,1979,ALCS,BAL,AL,1,0,1,1,1,1,0,27,6,0,0,1,4,0.194,0.00,0,0,0,0,32,0,0,0,0,3
mcgresc01,1979,WS,BAL,AL,1,1,2,2,1,0,0,51,16,6,1,2,8,0.246,3.18,2,0,0,1,69,0,6,1,1,0
montajo01,1979,ALCS,CAL,AL,0,1,2,0,0,0,0,12,4,4,2,2,2,0.286,9.00,1,0,0,0,17,1,4,1,0,0
normafr01,1979,NLCS,CIN,NL,0,0,1,0,0,0,0,6,4,4,2,1,1,0.444,18.00,0,0,0,0,11,0,4,1,0,0
palmeji01,1979,ALCS,BAL,AL,0,0,1,1,0,0,0,27,7,3,1,2,3,0.212,3.00,0,0,0,0,35,0,3,0,0,0
palmeji01,1979,WS,BAL,AL,0,1,2,2,0,0,0,45,18,6,0,5,8,0.316,3.60,1,1,1,0,66,0,6,0,3,1
pastofr01,1979,NLCS,CIN,NL,0,0,1,1,0,0,0,21,7,2,0,3,1,0.304,2.57,1,0,0,0,28,0,2,2,0,1
roberda05,1979,NLCS,PIT,NL,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,1,0,0,0,0,0
robindo01,1979,NLCS,PIT,NL,1,0,2,0,0,0,1,6,0,0,0,1,3,0.000,0.00,0,0,0,0,7,2,0,0,0,0
