,shopname,num_customers,num_likes,fraction_likes,owner_idx,mus,sigmas,logit_p,num_favs
102670,Nerdy olive tapir,387,79,0.2041343669250646,8,1.8337371825850193,1.20746328,1.4798939194136365,319
102671,Crappy celadon kiwi,34,6,0.17647058823529413,8,1.8337371825850193,1.20746328,1.657525059984257,24
102672,Woozy cream avocet,32,5,0.15625,8,1.8337371825850193,1.20746328,1.3202387290031845,26
102673,Slaphappy magnolia mongrel,13,4,0.3076923076923077,1,0.10362242194528844,0.60319852,-1.328633347561627,2
102674,Sunny ruby macaque,0,0,,0,-0.06291694673634798,0.21505173,-0.16635625925223335,0
102675,Flabby maroon dormouse,1,0,0.0,8,1.8337371825850193,1.20746328,1.815288520572467,1
102676,Gummy thistle kudu,118,20,0.1694915254237288,8,1.8337371825850193,1.20746328,-0.119456426838487,53
102677,Sloppy tan fox,14,2,0.14285714285714285,8,1.8337371825850193,1.20746328,1.709604541481175,11
102678,Whiny chestnut flamingo,236,53,0.2245762711864407,8,1.8337371825850193,1.20746328,2.2397152738718646,219
102679,Cloudy razzmatazz duck,0,0,,1,0.10362242194528844,0.60319852,-0.3598601723514237,0
102680,Flimsy myrtle dalmatian,0,0,,8,1.8337371825850193,1.20746328,2.39541939957918,0
102681,Pasty malachite fly,2,0,0.0,8,1.8337371825850193,1.20746328,1.125197290772162,1
102682,Bluesy periwinkle gharial,2,1,0.5,5,-0.75417445104767,0.54077756,-0.8865428984593203,0
102683,Seedy peach eagle,105,33,0.3142857142857143,8,1.8337371825850193,1.20746328,0.9857984650389557,72
102684,Messy lavender tiger,1,0,0.0,8,1.8337371825850193,1.20746328,1.7681416979862978,1
102685,Sleazy sapphire newt,0,0,,2,-0.6414514981355559,0.30978955,-0.876700380104793,0
102686,Thirsty heliotrope dhole,530,144,0.27169811320754716,8,1.8337371825850193,1.20746328,-0.5631906917971441,188
102687,Wheezy ivory mole,5,2,0.4,8,1.8337371825850193,1.20746328,0.7432612321990564,3
102688,Paltry orchid warthog,106,31,0.29245283018867924,8,1.8337371825850193,1.20746328,2.5825137899581674,98
102689,Clammy magenta fly,2,0,0.0,8,1.8337371825850193,1.20746328,1.7237632451983411,2
102690,Ready tangerine gecko,0,0,,8,1.8337371825850193,1.20746328,-0.4621620230583323,0
102691,Chummy orchid turtle,0,0,,1,0.10362242194528844,0.60319852,0.7881012397505819,0
102692,Chummy amber alligator,155,40,0.25806451612903225,8,1.8337371825850193,1.20746328,2.2445300527590177,138
102693,Trippy cinnabar tapir,410,123,0.3,8,1.8337371825850193,1.20746328,2.461059642665799,368
102694,Frumpy blue terrier,0,0,,8,1.8337371825850193,1.20746328,1.328690741485801,0
102695,Pasty azure javanese,2,0,0.0,8,1.8337371825850193,1.20746328,1.9965522462197443,2
102696,Chummy corn dunker,2,0,0.0,8,1.8337371825850193,1.20746328,0.6652498553074617,1
102697,Snazzy tangerine stingray,549,173,0.3151183970856102,3,-0.8024729479326377,0.16837932,-0.6025149989754519,203
102698,Snappy alizarin gorilla,613,157,0.2561174551386623,6,1.4260677745360415,0.18131425,1.5058857944249462,492
102699,Squirrely corn harrier,0,0,,8,1.8337371825850193,1.20746328,2.4778763885575352,0
102700,Whiny lemon ocelot,134,22,0.16417910447761194,6,1.4260677745360415,0.18131425,1.5703623369512834,115
102701,Tasty viridian eleuth,3,0,0.0,8,1.8337371825850193,1.20746328,1.0211240448241796,3
102702,Flaky brass bracke,0,0,,8,1.8337371825850193,1.20746328,-0.32661136841792704,0
102703,Snoopy zucchini angora,492,125,0.2540650406504065,8,1.8337371825850193,1.20746328,0.36950263353103097,302
102704,Gloppy corn tetra,0,0,,1,0.10362242194528844,0.60319852,1.3675461311810193,0
102705,Scanty bronze jackal,556,153,0.2751798561151079,0,-0.06291694673634798,0.21505173,0.009912436277760797,291
102706,Slimy tangerine chihuahua,307,105,0.34201954397394135,8,1.8337371825850193,1.20746328,1.358192484199263,237
102707,Clammy celadon setter,0,0,,8,1.8337371825850193,1.20746328,2.846007213876903,0
102708,Goopy heliotrope monkey,344,88,0.2558139534883721,4,-0.24255405640856506,0.14264645,0.04559236736739289,180
102709,Skanky rose cow,148,29,0.19594594594594594,8,1.8337371825850193,1.20746328,0.39150252464086965,89
102710,Geeky cinnamon spitz,570,140,0.24561403508771928,4,-0.24255405640856506,0.14264645,-0.049009409944721555,281
102711,Whiny tomato monkey,17,3,0.17647058823529413,8,1.8337371825850193,1.20746328,1.9746936246760145,14
102712,Squirrely coral quokka,22,3,0.13636363636363635,3,-0.8024729479326377,0.16837932,-0.9337549578547177,7
102713,Lousy rust crane,238,49,0.20588235294117646,8,1.8337371825850193,1.20746328,2.1831509012619468,219
102714,Chewy ivory saola,512,129,0.251953125,2,-0.6414514981355559,0.30978955,-0.6698886077655872,172
102715,Clammy pink eleuth,19,5,0.2631578947368421,7,1.323849017775678,0.16748833,1.2310143204885715,18
102716,Skinny pear jackal,292,76,0.2602739726027397,8,1.8337371825850193,1.20746328,1.5873634752386314,239
102717,Cozy olive wallaby,0,0,,7,1.323849017775678,0.16748833,1.2594660864106744,0
102718,Gummy violet impala,471,135,0.28662420382165604,8,1.8337371825850193,1.20746328,4.808821144911146,464
102719,Cozy white donkey,102,23,0.22549019607843138,8,1.8337371825850193,1.20746328,2.334361948175413,90
102720,Hilly pumpkin ragdoll,8,0,0.0,8,1.8337371825850193,1.20746328,3.1667103714212645,8
102721,Hilly aqua flamingo,0,0,,8,1.8337371825850193,1.20746328,3.1535085033667745,0
102722,Freaky aquamarine birman,152,35,0.23026315789473684,8,1.8337371825850193,1.20746328,0.3991528450588282,88
102723,Lanky scarlet gecko,172,39,0.22674418604651161,8,1.8337371825850193,1.20746328,2.0913164284754964,143
102724,Shabby emerald crab,40,8,0.2,3,-0.8024729479326377,0.16837932,-0.900666218519039,17
102725,Hilly bistre butterfly,18,1,0.05555555555555555,8,1.8337371825850193,1.20746328,0.9614154149750694,15
102726,Lumpy scarlet tang,0,0,,8,1.8337371825850193,1.20746328,1.921874143508421,0
102727,Nippy scarlet eagle,0,0,,3,-0.8024729479326377,0.16837932,-0.7155098635313282,0
102728,Scanty pink wolf,3,1,0.3333333333333333,8,1.8337371825850193,1.20746328,-0.5522377505439282,2
102729,Dorky burgundy fowl,0,0,,8,1.8337371825850193,1.20746328,-0.47432609093089173,0
102730,Goopy tan panda,5,1,0.2,8,1.8337371825850193,1.20746328,-0.4106714876624502,2
102731,Sloppy burgundy emu,19,1,0.05263157894736842,4,-0.24255405640856506,0.14264645,-0.3407920957730101,5
102732,Breezy ochre kangaroo,4,0,0.0,8,1.8337371825850193,1.20746328,3.601568281904914,4
102733,Skimpy cinnamon goat,589,168,0.28522920203735147,8,1.8337371825850193,1.20746328,3.161659135883676,561
102734,Thirsty indigo mole,0,0,,3,-0.8024729479326377,0.16837932,-0.9175216494709776,0
102735,Chewy goldenrod cuscus,0,0,,8,1.8337371825850193,1.20746328,1.6253093004488928,0
102736,Homely chestnut bandicoot,12,1,0.08333333333333333,8,1.8337371825850193,1.20746328,2.3141634337788304,12
102737,Muzzy white fousek,19,1,0.05263157894736842,5,-0.75417445104767,0.54077756,-0.23365757837081946,8
102738,Crappy coral frigatebird,490,123,0.2510204081632653,3,-0.8024729479326377,0.16837932,-0.7315573814687888,157
102739,Ready cyan setter,5,0,0.0,8,1.8337371825850193,1.20746328,2.12538693200902,5
102740,Greasy saffron tortoise,556,181,0.3255395683453237,1,0.10362242194528844,0.60319852,-0.33871890511236946,251
102741,Homely viridian flamingo,39,1,0.02564102564102564,8,1.8337371825850193,1.20746328,0.19491427680008844,22
102742,Gimpy champagne argentino,2,0,0.0,8,1.8337371825850193,1.20746328,1.4103544160129728,2
102743,Sickly saffron gar,62,13,0.20967741935483872,8,1.8337371825850193,1.20746328,3.576872879090782,62
102744,Woolly vermilion fousek,22,5,0.22727272727272727,1,0.10362242194528844,0.60319852,-0.426896433588928,10
102745,Lousy russet discus,412,116,0.2815533980582524,5,-0.75417445104767,0.54077756,-0.6211903237818845,142
102746,Droopy purple barnacle,0,0,,8,1.8337371825850193,1.20746328,1.4485914387205248,0
102747,Crabby cream hummingbird,217,41,0.1889400921658986,8,1.8337371825850193,1.20746328,2.5722728826459207,202
102748,Ugly celadon bulldog,47,4,0.0851063829787234,8,1.8337371825850193,1.20746328,2.4327342476967373,44
102749,Silly ochre affenpinscher,5,0,0.0,7,1.323849017775678,0.16748833,1.1331236196465178,2
102750,Fuzzy amethyst turtle,0,0,,8,1.8337371825850193,1.20746328,4.078276116291444,0
102751,Cozy myrtle squirt,3,0,0.0,8,1.8337371825850193,1.20746328,4.021217206413095,3
102752,Foggy cerise macaque,0,0,,1,0.10362242194528844,0.60319852,0.593708596641432,0
102753,Sickly teal akita,0,0,,4,-0.24255405640856506,0.14264645,-0.19745816425867552,0
102754,Crabby indigo caiman,9,0,0.0,7,1.323849017775678,0.16748833,1.2296648751076948,9
102755,Skanky gold moose,13,5,0.38461538461538464,8,1.8337371825850193,1.20746328,3.0543414116660323,13
102756,Skinny razzmatazz hare,0,0,,8,1.8337371825850193,1.20746328,0.8550826302868625,0
102757,Snippy lavender cichlid,0,0,,8,1.8337371825850193,1.20746328,1.1129607260202237,0
102758,Muggy coral llama,6,0,0.0,8,1.8337371825850193,1.20746328,2.861228523243974,6
102759,Shaggy plum mau,50,7,0.14,8,1.8337371825850193,1.20746328,2.424759805904494,43
102760,Tasty goldenrod javanese,180,43,0.2388888888888889,0,-0.06291694673634798,0.21505173,-0.15065362026104123,93
102761,Cloudy peach baboon,0,0,,8,1.8337371825850193,1.20746328,1.2997876901594165,0
102762,Fuzzy scarlet fish,96,25,0.2604166666666667,8,1.8337371825850193,1.20746328,1.0909400512633645,66
102763,Jumpy salmon armadillo,525,128,0.2438095238095238,7,1.323849017775678,0.16748833,1.4475700244838479,429
102764,Skanky cream bonobo,10,2,0.2,8,1.8337371825850193,1.20746328,1.936819247348279,9
102765,Snazzy emerald mongoose,249,54,0.21686746987951808,8,1.8337371825850193,1.20746328,1.8463863187310565,211
102766,Flabby taupe indri,0,0,,4,-0.24255405640856506,0.14264645,-0.4129950065319865,0
102767,Homey cornflower turkey,0,0,,4,-0.24255405640856506,0.14264645,-0.3554282388138535,0
102768,Lousy fuchsia corgi,423,103,0.24349881796690306,8,1.8337371825850193,1.20746328,0.06727991968683633,217
102769,Bumpy eggplant caracal,0,0,,8,1.8337371825850193,1.20746328,2.3289323160107465,0
102770,Lumpy flax antelope,0,0,,8,1.8337371825850193,1.20746328,2.558187820230873,0
102771,Clammy copper leopard,24,3,0.125,8,1.8337371825850193,1.20746328,-0.4756241495476359,11
102772,Lanky wisteria fox,2,0,0.0,5,-0.75417445104767,0.54077756,-0.49613775680034156,0
102773,Snoopy firebrick anteater,27,8,0.2962962962962963,8,1.8337371825850193,1.20746328,2.1677251281564236,23
102774,Ugly olivine insect,112,25,0.22321428571428573,8,1.8337371825850193,1.20746328,4.004943815635981,105
102775,Lumpy dandelion hound,1,0,0.0,8,1.8337371825850193,1.20746328,0.2268972346845537,0
102776,Slimy corn wolfhound,0,0,,8,1.8337371825850193,1.20746328,3.129842658510365,0
102777,Stinky ecru wildebeest,13,2,0.15384615384615385,8,1.8337371825850193,1.20746328,2.6209832654403393,13
102778,Boozy xanthic chimpanzee,128,32,0.25,8,1.8337371825850193,1.20746328,3.2204079785266293,122
102779,Baggy wheat avocet,87,20,0.22988505747126436,8,1.8337371825850193,1.20746328,-0.06702131592621696,42
102780,Grumpy aqua kudu,0,0,,8,1.8337371825850193,1.20746328,2.597697733307477,0
102781,Wiggy violet seal,0,0,,6,1.4260677745360415,0.18131425,1.378316787229064,0
102782,Tacky cerulean angelfish,0,0,,8,1.8337371825850193,1.20746328,1.8671069977395744,0
102783,Wimpy chartreuse peccary,0,0,,8,1.8337371825850193,1.20746328,1.9268286962992913,0
102784,Cheeky turquoise koala,46,7,0.15217391304347827,8,1.8337371825850193,1.20746328,2.0287700714140664,42
102785,Snoopy xanthic cow,0,0,,8,1.8337371825850193,1.20746328,2.7946990472379096,0
102786,Grumpy auburn guppy,0,0,,8,1.8337371825850193,1.20746328,0.8347587926166181,0
102787,Sunny bronze shrimp,205,53,0.25853658536585367,4,-0.24255405640856506,0.14264645,-0.38509444638340184,75
102788,Scanty burgundy tapir,313,75,0.23961661341853036,8,1.8337371825850193,1.20746328,1.9225238288839588,276
102789,Surly blue turkey,16,4,0.25,8,1.8337371825850193,1.20746328,0.014225386088419611,10
102790,Thirsty mustard frog,2,0,0.0,8,1.8337371825850193,1.20746328,1.1982246956834235,2
102791,Frumpy wisteria tiger,11,2,0.18181818181818182,8,1.8337371825850193,1.20746328,2.87486249772018,11
102792,Lovely cinnamon loon,0,0,,8,1.8337371825850193,1.20746328,2.7785718941563657,0
102793,Seedy blue hyena,39,7,0.1794871794871795,8,1.8337371825850193,1.20746328,1.2149037601838382,26
102794,Tacky brown hornet,137,31,0.22627737226277372,8,1.8337371825850193,1.20746328,2.4577465316161575,129
102795,Flimsy tomato capuchin,5,0,0.0,8,1.8337371825850193,1.20746328,0.249999599269906,3
102796,Boozy lavender hornet,0,0,,8,1.8337371825850193,1.20746328,2.1571119724709917,0
102797,Tacky buff deer,0,0,,8,1.8337371825850193,1.20746328,0.7521242333656952,0
102798,Silly khaki tuatara,4,0,0.0,8,1.8337371825850193,1.20746328,2.114206290180633,3
102799,Homey cerise badger,0,0,,8,1.8337371825850193,1.20746328,2.397580731830585,0
102800,Stuffy myrtle mastiff,578,172,0.2975778546712803,8,1.8337371825850193,1.20746328,2.8259393447342784,550
102801,Flaky tan clam,3,0,0.0,8,1.8337371825850193,1.20746328,2.2310215836748934,2
102802,Gummy sepia dane,0,0,,8,1.8337371825850193,1.20746328,1.9920785665333192,0
102803,Breezy ruby goose,5,0,0.0,8,1.8337371825850193,1.20746328,0.43997219436351065,2
102804,Woozy wisteria lizard,1,0,0.0,7,1.323849017775678,0.16748833,1.2239960311241265,1
102805,Whiny orchid tzu,203,56,0.27586206896551724,6,1.4260677745360415,0.18131425,1.4847277864481159,168
102806,Crabby sepia retriever,1,0,0.0,8,1.8337371825850193,1.20746328,3.3065343609408284,1
102807,Squeaky blue badger,0,0,,8,1.8337371825850193,1.20746328,2.743739585465482,0
102808,Droopy dandelion lemming,3,0,0.0,6,1.4260677745360415,0.18131425,1.4596576708263016,2
102809,Scaly beige terrier,0,0,,0,-0.06291694673634798,0.21505173,-0.05025211925029471,0
102810,Muggy heliotrope beetle,0,0,,1,0.10362242194528844,0.60319852,-0.4703440271123483,0
102811,Crabby linen frog,4,1,0.25,8,1.8337371825850193,1.20746328,1.9608221909013928,4
102812,Crabby smalt walrus,427,93,0.21779859484777517,8,1.8337371825850193,1.20746328,2.4993056165235643,399
102813,Beady razzmatazz jaguar,523,142,0.27151051625239003,5,-0.75417445104767,0.54077756,-1.7985130173492114,63
102814,Lumpy wisteria devil,164,34,0.2073170731707317,8,1.8337371825850193,1.20746328,1.769800574787423,140
102815,Freaky pear mau,0,0,,8,1.8337371825850193,1.20746328,0.12135734599731718,0
